file,method,params,noisy_snr,enhanced_snr,snr_improvement,mae,mse,rmse,pesq,stoi
p257_271.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",1.2246845535682271,2.314071902875376,1.0893873493071489,0.029808837920427322,0.0015505653573200107,0.03937721876059825,1.098891019821167,0.7826719631130331
p257_271.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",1.2246845535682271,4.010709645666376,2.7860250920981486,0.02298043668270111,0.0010491227731108665,0.03239016475893364,1.2029531002044678,0.7726446050024385
p257_272.wav,noisy_input,{},14.563041921938094,14.563041921938094,0.0,0.009413715451955795,0.00014544509758707136,0.012060062088856398,1.116408348083496,0.8998604317207364
p257_272.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",14.563041921938094,17.24328613486515,2.6802442129270574,0.0066485158167779446,7.846475637052208e-05,0.008858033436972458,2.6272189617156982,0.9098619704153139
p257_272.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",14.563041921938094,14.826390477624765,0.2633485556866706,0.008946312591433525,0.0001368876255583018,0.011699898527692529,1.314969778060913,0.897625581133514
p257_272.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",14.563041921938094,17.85326357182059,3.290221649882497,0.006179231218993664,6.818312249379233e-05,0.008257307218082195,2.4772911071777344,0.9027152191935113
p257_273.wav,noisy_input,{},10.450806817962334,10.450806817962334,0.0,0.010345712304115295,0.00017309791292063892,0.013156668002219974,1.2181384563446045,0.9255105129351164
p257_273.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",10.450806817962334,14.244945976359604,3.79413915839727,0.00607396150007844,7.22566619515419e-05,0.008500391870469378,1.8192098140716553,0.9076719535638886
p257_273.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",10.450806817962334,11.383734125182759,0.9329273072204245,0.009301618672907352,0.00013963654055260122,0.01181679061981726,1.275822639465332,0.9205302054570615
p257_273.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",10.450806817962334,13.663027747466835,3.2122209295045003,0.006784599740058184,8.261705806944519e-05,0.009089392612790207,1.8095698356628418,0.920984759992922
p257_274.wav,noisy_input,{},5.022644244446584,5.022644244446584,0.0,0.024775288999080658,0.0009328348678536713,0.030542345487104806,1.087194561958313,0.8173662249904119
p257_274.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",5.022644244446584,12.45024140205431,7.4275971576077255,0.008712632581591606,0.00016867280646692961,0.012987409536429103,1.6741845607757568,0.8017192433125075
p257_274.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",5.022644244446584,5.734712395522514,0.7120681510759299,0.022975681349635124,0.0007917680195532739,0.02813837272397382,1.1234374046325684,0.8084601062208842
p257_274.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",5.022644244446584,11.453885286840036,6.431241042393451,0.011034922674298286,0.00021216839377302676,0.014566001296616267,1.7766563892364502,0.8269402406428663
p257_275.wav,noisy_input,{},1.484364653480168,1.484364653480168,0.0,0.03685873746871948,0.002130967564880848,0.04616240423635719,1.1322709321975708,0.8967457924226538
p257_275.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",1.484364653480168,11.082380948507824,9.598016295027655,0.010579180903732777,0.00023376270837616175,0.015289300454113712,1.201523780822754,0.9059189371307331
p257_275.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",1.484364653480168,2.0296809213935143,0.5453162679133463,0.03460526093840599,0.0018795125652104616,0.04335334549040549,1.1627171039581299,0.8103684798579252
